ANNO,MES,ENERGIA_GENERADA,ENERGIA_DEPOSITADA,ENERGIA_RETIRADA,IMPORTE_POR_ENERGIA_RETIRADA,EMPRESA,CODIGO_TARIFA,CODIGO_TARIFA1,TOTAL_CONSUMO_KWH,TOTAL_IMPORTE_ENE,Suma de DISTRITO,Recuento de DISTRITO,Provincia1,CONSUMO_NATURAL,SECTOR,Data_Check
2018,9,694,256,256,713216,ICE,1,Residencial,231,19738,61102,1,Puntarenas,925,Residencial,TRUE
2018,10,713,223,223,6213,ICE,1,Residencial,333,33757,61102,1,Puntarenas,1046,Residencial,TRUE
2018,4,201,98,98,2730,ICE,1,Residencial,503,57668,60202,1,Puntarenas,704,Residencial,TRUE
2018,5,258,240,128,3566,ICE,1,Residencial,194,15043,60202,1,Puntarenas,340,Residencial,TRUE
2018,6,266,135,130,3622,ICE,1,Residencial,128,9925,11903,1,San José,389,Residencial,TRUE
2018,7,727,365,130,3480,ICE,1,Residencial,318,31882,60202,1,Puntarenas,810,Residencial,TRUE
2018,8,237,117,116,3232,ICE,1,Residencial,268,24881,60202,1,Puntarenas,504,Residencial,TRUE
2018,9,287,162,140,3900,ICE,1,Residencial,290,27940,60202,1,Puntarenas,555,Residencial,TRUE
2018,10,196,94,96,2675,ICE,1,Residencial,367,38294,60202,1,Puntarenas,565,Residencial,TRUE
2018,6,448,300,250,6965,ICE,1,Residencial,268,25010,11903,1,San José,666,Residencial,TRUE
2018,7,484,333,237,6344,ICE,1,Residencial,11,3096,60501,1,Puntarenas,399,Residencial,TRUE
2018,8,452,310,222,6185,ICE,1,Residencial,103,7945,60501,1,Puntarenas,467,Residencial,TRUE
2018,9,455,310,215,5990,ICE,1,Residencial,0,3086,60501,1,Puntarenas,360,Residencial,TRUE
2018,10,442,312,121,3371,ICE,1,Residencial,0,3071,60501,1,Puntarenas,251,Residencial,TRUE
2018,1,553,1100,369,10085,ICE,4,Comercios y servicios monómica,847,98635,11902,1,San José,669,Servicios,FALSE
2018,2,4475,1536,1174,32708,ICE,4,Comercios y servicios monómica,0,4625,11902,1,San José,4113,Servicios,TRUE
2018,3,2719,1458,1171,32624,ICE,4,Comercios y servicios monómica,0,4625,11902,1,San José,2432,Servicios,TRUE
2018,4,2615,1306,1315,36636,ICE,4,Comercios y servicios monómica,0,4649,11902,1,San José,2624,Servicios,TRUE
2018,5,2421,1173,1388,38670,ICE,4,Comercios y servicios monómica,0,4671,11902,1,San José,2636,Servicios,TRUE
2018,6,2402,1108,1478,41177,ICE,4,Comercios y servicios monómica,69,8057,30502,1,Cartago,2841,Servicios,TRUE
2018,7,2177,918,1346,36032,ICE,4,Comercios y servicios monómica,0,4658,11902,1,San José,2605,Servicios,TRUE
2018,8,2511,1154,1512,42124,ICE,4,Comercios y servicios monómica,209,24280,11902,1,San José,3078,Servicios,TRUE
2018,10,1511,749,749,20867,ICE,4,Comercios y servicios monómica,283,32650,11902,1,San José,1794,Servicios,TRUE
2018,1,259,126,126,3422,ICE,1,Residencial,201,15641,20305,1,Alajuela,460,Residencial,TRUE
2018,2,450,233,233,6491,ICE,1,Residencial,122,9368,20305,1,Alajuela,572,Residencial,TRUE
2018,3,252,190,124,3455,ICE,1,Residencial,123,9445,20305,1,Alajuela,309,Residencial,TRUE
2018,4,344,189,168,4680,ICE,1,Residencial,246,21799,20305,1,Alajuela,569,Residencial,TRUE
2018,6,221,98,109,3037,ICE,1,Residencial,10,3102,70401,1,Limón,242,Residencial,TRUE
2018,7,198,92,97,2597,ICE,1,Residencial,263,24266,20305,1,Alajuela,466,Residencial,TRUE
2018,8,244,119,119,3315,ICE,1,Residencial,217,17791,20305,1,Alajuela,461,Residencial,TRUE
2018,9,220,176,100,2786,ICE,1,Residencial,0,3086,20305,1,Alajuela,144,Residencial,TRUE
2018,10,245,214,73,2034,ICE,1,Residencial,0,3071,20305,1,Alajuela,104,Residencial,TRUE
2018,1,732,292,292,7829,ICE,1,Residencial,416,45885,60115,1,Puntarenas,1148,Residencial,TRUE
2018,2,730,303,303,8442,ICE,1,Residencial,292,28089,60115,1,Puntarenas,1022,Residencial,TRUE
2018,3,645,282,282,7857,ICE,1,Residencial,142,10904,60115,1,Puntarenas,787,Residencial,TRUE
2018,4,999,396,396,11033,ICE,1,Residencial,370,38895,60115,1,Puntarenas,1369,Residencial,TRUE
2018,5,762,3,0,0,ICE,1,Residencial,600,71404,60115,1,Puntarenas,1359,Residencial,TRUE
2018,6,932,642,642,17886,ICE,1,Residencial,68,5273,20202,1,Alajuela,1000,Residencial,TRUE
2018,7,668,289,289,7737,ICE,1,Residencial,210,16902,60115,1,Puntarenas,878,Residencial,TRUE
2018,8,788,295,295,8219,ICE,1,Residencial,332,33779,60115,1,Puntarenas,1120,Residencial,TRUE
2018,9,661,259,259,7216,ICE,1,Residencial,418,45734,60115,1,Puntarenas,1079,Residencial,TRUE
2018,10,713,273,273,7606,ICE,1,Residencial,340,34876,60115,1,Puntarenas,1053,Residencial,TRUE
2018,1,266,158,130,3531,ICE,1,Residencial,11,3079,70104,1,Limón,249,Residencial,TRUE
2018,2,344,202,169,4708,ICE,1,Residencial,6,3072,70104,1,Limón,317,Residencial,TRUE
2018,3,362,196,177,4931,ICE,1,Residencial,24,3072,70104,1,Limón,367,Residencial,TRUE
2018,4,382,233,187,5210,ICE,1,Residencial,31,3097,70104,1,Limón,367,Residencial,TRUE
2018,5,341,209,167,4653,ICE,1,Residencial,63,4885,70104,1,Limón,362,Residencial,TRUE
2018,8,270,158,132,3678,ICE,1,Residencial,62,4783,70104,1,Limón,306,Residencial,TRUE
2018,9,254,148,125,3482,ICE,1,Residencial,46,3548,70104,1,Limón,277,Residencial,TRUE
2018,10,256,150,125,3482,ICE,1,Residencial,10,3051,70104,1,Limón,241,Residencial,TRUE
2018,1,109,60,54,1457,ICE,1,Residencial,121,9400,61102,1,Puntarenas,224,Residencial,TRUE
2018,2,107,54,52,1449,ICE,1,Residencial,119,9138,61102,1,Puntarenas,224,Residencial,TRUE
2018,3,132,83,65,1811,ICE,1,Residencial,127,9752,61102,1,Puntarenas,241,Residencial,TRUE
2018,6,127,84,63,1755,ICE,1,Residencial,125,9692,10403,1,San José,231,Residencial,TRUE
2018,7,125,86,61,1633,ICE,1,Residencial,97,7514,61102,1,Puntarenas,197,Residencial,TRUE
2018,8,128,76,63,1755,ICE,1,Residencial,125,9642,61102,1,Puntarenas,240,Residencial,TRUE
2018,9,122,80,59,166547,ICE,1,Residencial,63,4860,61102,1,Puntarenas,164,Residencial,TRUE
2018,10,125,80,61,1699,ICE,1,Residencial,110,8463,61102,1,Puntarenas,216,Residencial,TRUE
2018,1,258,176,127,3471,ICE,1,Residencial,58,4485,20804,1,Alajuela,267,Residencial,TRUE
2018,2,345,247,169,4708,ICE,1,Residencial,23,3072,20804,1,Alajuela,290,Residencial,TRUE
2018,3,307,233,150,4179,ICE,1,Residencial,25,3072,20804,1,Alajuela,249,Residencial,TRUE
2018,4,274,200,135,3761,ICE,1,Residencial,77,5943,20804,1,Alajuela,286,Residencial,TRUE
2018,5,243,174,119,3315,ICE,1,Residencial,134,10390,20804,1,Alajuela,322,Residencial,TRUE
2018,6,244,161,119,3315,ICE,1,Residencial,110,8529,50401,1,Guanacaste,312,Residencial,TRUE
2018,7,177,116,87,2329,ICE,1,Residencial,155,11986,20804,1,Alajuela,303,Residencial,TRUE
2018,8,189,95,92,2563,ICE,1,Residencial,240,20989,20804,1,Alajuela,426,Residencial,TRUE
2018,9,320,180,157,4374,ICE,1,Residencial,314,31276,20804,1,Alajuela,611,Residencial,TRUE
2018,10,126,78,62,1727,ICE,1,Residencial,161,12334,20804,1,Alajuela,271,Residencial,TRUE
2018,1,352,164,164,4397,ICE,1,Residencial,110,8565,10401,1,San José,462,Residencial,TRUE
2018,2,376,179,179,4987,ICE,1,Residencial,61,4684,10401,1,San José,437,Residencial,TRUE
2018,3,373,223,145,4040,ICE,1,Residencial,0,3072,10401,1,San José,295,Residencial,TRUE
2018,4,308,164,201,5600,ICE,1,Residencial,0,3073,10401,1,San José,345,Residencial,TRUE
2018,5,305,159,165,4597,ICE,1,Residencial,0,3102,10401,1,San José,311,Residencial,TRUE
2018,6,270,133,132,3678,ICE,1,Residencial,104,8064,70201,1,Limón,373,Residencial,TRUE
2018,7,254,127,125,3346,ICE,1,Residencial,45,3489,10401,1,San José,297,Residencial,TRUE
2018,8,268,128,131,3650,ICE,1,Residencial,30,3086,10401,1,San José,301,Residencial,TRUE
2018,9,285,129,140,3900,ICE,1,Residencial,35,3086,10401,1,San José,331,Residencial,TRUE
2018,10,234,117,115,3204,ICE,1,Residencial,45,3470,10401,1,San José,277,Residencial,TRUE
2018,1,284,180,139,3799,ICE,1,Residencial,177,13687,20106,1,Alajuela,420,Residencial,TRUE
2018,2,317,176,155,4318,ICE,1,Residencial,269,24906,20106,1,Alajuela,565,Residencial,TRUE
2018,3,411,246,201,5600,ICE,1,Residencial,143,10981,20106,1,Alajuela,509,Residencial,TRUE
2018,4,359,199,176,4903,ICE,1,Residencial,286,27396,20106,1,Alajuela,622,Residencial,TRUE
2018,5,336,835,165,4597,ICE,1,Residencial,185,14345,20106,1,Alajuela,-149,Residencial,FALSE
2018,6,344,203,169,4708,ICE,1,Residencial,227,19281,51002,1,Guanacaste,537,Residencial,TRUE
2018,7,265,140,129,3453,ICE,1,Residencial,203,15883,20106,1,Alajuela,457,Residencial,TRUE
2018,8,297,158,146,4068,ICE,1,Residencial,364,38227,20106,1,Alajuela,649,Residencial,TRUE
2018,9,323,190,158,4402,ICE,1,Residencial,171,13191,20106,1,Alajuela,462,Residencial,TRUE
2018,10,285,161,140,3900,ICE,1,Residencial,213,17116,20106,1,Alajuela,477,Residencial,TRUE
2018,7,60,17,17,455,ICE,1,Residencial,426,47000,10401,1,San José,486,Residencial,TRUE
2018,8,103,31,31,864,ICE,1,Residencial,303,29747,10401,1,San José,406,Residencial,TRUE
2018,9,114,63,63,1755,ICE,1,Residencial,158,12188,10401,1,San José,272,Residencial,TRUE
2018,10,223,139,134,3733,ICE,1,Residencial,167,12821,10401,1,San José,385,Residencial,TRUE
2018,1,329,187,164,4454,ICE,1,Residencial,278,26397,11901,1,San José,584,Residencial,TRUE
2018,2,311,153,153,4263,ICE,1,Residencial,331,33486,11901,1,San José,642,Residencial,TRUE
2018,3,363,207,178,4959,ICE,1,Residencial,240,20893,11901,1,San José,574,Residencial,TRUE
2018,4,401,236,196,5461,ICE,1,Residencial,230,19577,11901,1,San José,591,Residencial,TRUE
2018,5,316,179,155,4318,ICE,1,Residencial,344,35631,11901,1,San José,636,Residencial,TRUE
2018,6,281,151,138,3845,ICE,1,Residencial,279,26547,51001,1,Guanacaste,547,Residencial,TRUE
2018,7,302,160,148,3962,ICE,1,Residencial,295,28729,11901,1,San José,585,Residencial,TRUE
2018,8,305,155,149,4151,ICE,1,Residencial,369,38922,11901,1,San José,668,Residencial,TRUE
2018,9,306,175,150,4179,ICE,1,Residencial,321,32249,11901,1,San José,602,Residencial,TRUE
2018,10,293,161,144,4012,ICE,1,Residencial,378,39983,11901,1,San José,654,Residencial,TRUE
2018,1,527,257,259,7125,ICE,1,Residencial,204,15986,20301,1,Alajuela,733,Residencial,TRUE
2018,2,584,322,286,7968,ICE,1,Residencial,236,20340,20301,1,Alajuela,784,Residencial,TRUE
2018,3,511,325,250,6965,ICE,1,Residencial,137,10520,20301,1,Alajuela,573,Residencial,TRUE
2018,4,473,336,232,6464,ICE,1,Residencial,295,28693,20301,1,Alajuela,664,Residencial,TRUE
2018,5,460,271,225,6268,ICE,1,Residencial,199,15430,20301,1,Alajuela,613,Residencial,TRUE
2018,6,322,216,158,4402,ICE,1,Residencial,137,10623,60301,1,Puntarenas,401,Residencial,TRUE
2018,7,356,181,174,4658,ICE,1,Residencial,319,32021,20301,1,Alajuela,668,Residencial,TRUE
2018,8,344,182,169,4708,ICE,1,Residencial,291,28079,20301,1,Alajuela,622,Residencial,TRUE
2018,9,384,229,188,5238,ICE,1,Residencial,245,21684,20301,1,Alajuela,588,Residencial,TRUE
2018,10,349,210,171,4764,ICE,1,Residencial,256,23003,20301,1,Alajuela,566,Residencial,TRUE
2018,1,835,725,301,8226,ICE,1,Residencial,0,3093,50101,1,Guanacaste,411,Residencial,TRUE
2018,2,1006,665,601,16744,ICE,1,Residencial,11,3072,50101,1,Guanacaste,953,Residencial,TRUE
2018,3,1009,363,494,13763,ICE,1,Residencial,421,45940,50101,1,Guanacaste,1561,Residencial,TRUE
2018,4,1134,440,556,15490,ICE,1,Residencial,419,45894,50101,1,Guanacaste,1669,Residencial,TRUE
2018,5,751,192,368,10252,ICE,1,Residencial,803,99771,50101,1,Guanacaste,1730,Residencial,TRUE
2018,6,1024,416,416,11590,ICE,1,Residencial,110,8529,70304,1,Limón,1134,Residencial,TRUE
2018,7,986,473,473,12662,ICE,1,Residencial,332,33860,50101,1,Guanacaste,1318,Residencial,TRUE
2018,8,1252,480,480,13373,ICE,1,Residencial,895,112047,50101,1,Guanacaste,2147,Residencial,TRUE
2018,9,1258,554,554,15434,ICE,1,Residencial,671,80906,50101,1,Guanacaste,1929,Residencial,TRUE
2018,10,885,468,468,13038,ICE,1,Residencial,412,44590,50101,1,Guanacaste,1297,Residencial,TRUE
2018,1,475,291,233,6368,ICE,1,Residencial,343,35394,20102,1,Alajuela,760,Residencial,TRUE
2018,2,642,427,314,8748,ICE,1,Residencial,323,32379,20102,1,Alajuela,852,Residencial,TRUE
2018,3,658,458,323,8999,ICE,1,Residencial,244,21447,20102,1,Alajuela,767,Residencial,TRUE
2018,4,668,444,327,9110,ICE,1,Residencial,232,19886,20102,1,Alajuela,783,Residencial,TRUE
2018,5,600,819,294,8191,ICE,1,Residencial,290,28085,20102,1,Alajuela,365,Residencial,FALSE
2018,6,522,353,256,7132,ICE,1,Residencial,319,32137,20102,1,Alajuela,744,Residencial,TRUE
2018,7,449,283,220,5889,ICE,1,Residencial,365,38459,20102,1,Alajuela,751,Residencial,TRUE
2018,8,458,272,224,6241,ICE,1,Residencial,495,56439,20102,1,Alajuela,905,Residencial,TRUE
2018,9,512,320,251,6993,ICE,1,Residencial,448,49905,20102,1,Alajuela,891,Residencial,TRUE
2018,10,442,256,217,6046,ICE,1,Residencial,462,51493,20102,1,Alajuela,865,Residencial,TRUE
2018,1,244,85,85,2353,ICE,1,Residencial,408,44245,20207,1,Alajuela,652,Residencial,TRUE
2018,2,323,137,137,3817,ICE,1,Residencial,263,24076,20207,1,Alajuela,586,Residencial,TRUE
2018,3,324,155,155,4318,ICE,1,Residencial,213,17157,20207,1,Alajuela,537,Residencial,TRUE
2018,4,267,98,98,2730,ICE,1,Residencial,300,29436,20207,1,Alajuela,567,Residencial,TRUE
2018,5,261,85,85,2368,ICE,1,Residencial,443,49465,20207,1,Alajuela,704,Residencial,TRUE
2018,6,216,71,71,1978,ICE,1,Residencial,207,16486,20507,1,Alajuela,423,Residencial,TRUE
2018,7,222,60,60,1606,ICE,1,Residencial,486,55226,20207,1,Alajuela,708,Residencial,TRUE
2018,8,229,54,54,1504,ICE,1,Residencial,525,60610,20207,1,Alajuela,754,Residencial,TRUE
2018,9,231,28,28,780,ICE,1,Residencial,752,92167,20207,1,Alajuela,983,Residencial,TRUE
2018,10,195,63,63,1755,ICE,1,Residencial,451,49757,20207,1,Alajuela,646,Residencial,TRUE
2018,1,1139,714,594,16341,ICE,1,Residencial,0,3086,20106,1,Alajuela,1019,Residencial,TRUE
2018,2,1109,705,411,11450,ICE,1,Residencial,0,3072,20106,1,Alajuela,815,Residencial,TRUE
2018,3,1231,713,576,16047,ICE,1,Residencial,0,3072,20106,1,Alajuela,1094,Residencial,TRUE
2018,4,1276,791,498,13874,ICE,1,Residencial,0,3092,20106,1,Alajuela,983,Residencial,TRUE
2018,5,918,342,591,16465,ICE,1,Residencial,0,3102,20106,1,Alajuela,1167,Residencial,TRUE
2018,6,863,487,539,15017,ICE,1,Residencial,332,33954,60601,1,Puntarenas,1247,Residencial,TRUE
2018,7,935,501,495,13251,ICE,1,Residencial,257,23388,20106,1,Alajuela,1186,Residencial,TRUE
2018,8,866,434,425,11840,ICE,1,Residencial,118,9103,20106,1,Alajuela,975,Residencial,TRUE
2018,9,812,399,398,11088,ICE,1,Residencial,164,12651,20106,1,Alajuela,975,Residencial,TRUE
2018,10,848,364,415,11562,ICE,1,Residencial,490,55238,20106,1,Alajuela,1389,Residencial,TRUE
2018,2,212,129,104,2897,ICE,1,Residencial,435,47877,20203,1,Alajuela,622,Residencial,TRUE
2018,3,468,308,229,6380,ICE,1,Residencial,127,9752,20203,1,Alajuela,516,Residencial,TRUE
2018,4,459,286,225,6268,ICE,1,Residencial,170,13141,20203,1,Alajuela,568,Residencial,TRUE
2018,5,338,193,166,4625,ICE,1,Residencial,191,14810,20203,1,Alajuela,502,Residencial,TRUE
2018,6,349,189,171,4764,ICE,1,Residencial,40,3102,70101,1,Limón,371,Residencial,TRUE
2018,7,278,160,136,3641,ICE,1,Residencial,124,9580,20203,1,Alajuela,378,Residencial,TRUE
2018,8,344,182,169,4708,ICE,1,Residencial,269,25020,20203,1,Alajuela,600,Residencial,TRUE
2018,9,370,199,181,5043,ICE,1,Residencial,297,28913,20203,1,Alajuela,649,Residencial,TRUE
2018,10,294,155,144,4012,ICE,1,Residencial,293,28100,20203,1,Alajuela,576,Residencial,TRUE
2018,6,1077,613,529,14738,ICE,1,Residencial,205,16207,11908,1,San José,1198,Residencial,TRUE
2018,7,896,526,439,11752,ICE,1,Residencial,136,10525,60901,1,Puntarenas,945,Residencial,TRUE
2018,8,1006,602,493,13735,ICE,1,Residencial,168,12960,60901,1,Puntarenas,1065,Residencial,TRUE
2018,9,810,498,397,11060,ICE,1,Residencial,78,6017,60901,1,Puntarenas,787,Residencial,TRUE
2018,10,952,558,466,12983,ICE,1,Residencial,72,5528,60901,1,Puntarenas,932,Residencial,TRUE
2018,8,968,453,453,12621,ICE,1,Residencial,170,13114,60112,1,Puntarenas,1138,Residencial,TRUE
2018,9,819,527,423,11785,ICE,1,Residencial,60,4628,60112,1,Puntarenas,775,Residencial,TRUE
2018,10,745,520,365,10169,ICE,1,Residencial,108,8238,60112,1,Puntarenas,698,Residencial,TRUE
2018,1,360,247,176,4810,ICE,1,Residencial,42,3248,11901,1,San José,331,Residencial,TRUE
2018,2,459,326,225,6268,ICE,1,Residencial,17,3072,11901,1,San José,375,Residencial,TRUE
2018,3,458,354,224,6241,ICE,1,Residencial,26,3072,11901,1,San José,354,Residencial,TRUE
2018,4,465,336,228,6352,ICE,1,Residencial,21,3087,11901,1,San José,378,Residencial,TRUE
2018,5,403,287,198,5516,ICE,1,Residencial,93,7211,11901,1,San José,407,Residencial,TRUE
2018,6,387,265,189,5266,ICE,1,Residencial,120,9305,70201,1,Limón,431,Residencial,TRUE
2018,7,407,282,200,5354,ICE,1,Residencial,63,4872,11901,1,San José,388,Residencial,TRUE
2018,8,399,275,195,5433,ICE,1,Residencial,81,6248,11901,1,San José,400,Residencial,TRUE
2018,9,413,275,203,5656,ICE,1,Residencial,64,4937,11901,1,San José,405,Residencial,TRUE
2018,10,352,244,172,4792,ICE,1,Residencial,62,4750,11901,1,San José,342,Residencial,TRUE
2018,1,521,276,255,7015,ICE,1,Residencial,230,19601,60309,1,Puntarenas,730,Residencial,TRUE
2018,2,1,1,1,28,ICE,1,Residencial,690,83164,60309,1,Puntarenas,691,Residencial,FALSE
2018,3,0,0,0,0,ICE,1,Residencial,826,101984,60309,1,Puntarenas,826,Residencial,FALSE
2018,4,126,74,61,1699,ICE,1,Residencial,590,69787,60309,1,Puntarenas,703,Residencial,TRUE
2018,5,0,445,0,0,ICE,1,Residencial,393,42478,60309,1,Puntarenas,-52,Residencial,FALSE
2018,6,1037,277,509,14181,ICE,1,Residencial,148,11476,70604,1,Limón,1417,Residencial,TRUE
2018,7,587,322,287,7683,ICE,1,Residencial,221,18376,60309,1,Puntarenas,773,Residencial,TRUE
2018,8,531,262,260,7244,ICE,1,Residencial,239,20850,60309,1,Puntarenas,768,Residencial,TRUE
2018,9,0,149,0,0,ICE,1,Residencial,643,77014,60309,1,Puntarenas,494,Residencial,FALSE
2018,10,583,118,286,7968,ICE,1,Residencial,340,34574,60309,1,Puntarenas,1091,Residencial,TRUE
2018,1,1155,420,420,11479,ICE,4,Comercios y servicios monómica,1200,139743,70201,1,Limón,2355,Servicios,TRUE
2018,2,1799,675,675,18806,ICE,4,Comercios y servicios monómica,522,60359,70201,1,Limón,2321,Servicios,TRUE
2018,3,1683,621,621,17301,ICE,4,Comercios y servicios monómica,594,68684,70201,1,Limón,2277,Servicios,TRUE
2018,4,1836,644,644,17942,ICE,4,Comercios y servicios monómica,904,105061,70201,1,Limón,2740,Servicios,TRUE
2018,7,1228,274,274,7335,ICE,4,Comercios y servicios monómica,1460,170017,70201,1,Limón,2688,Servicios,TRUE
2018,8,1528,337,337,9389,ICE,4,Comercios y servicios monómica,1615,187615,70201,1,Limón,3143,Servicios,TRUE
2018,9,1667,454,454,12648,ICE,4,Comercios y servicios monómica,1768,205389,70201,1,Limón,3435,Servicios,TRUE
2018,10,1478,427,427,11896,ICE,4,Comercios y servicios monómica,1720,198436,70201,1,Limón,3198,Servicios,TRUE
2018,9,2783,883,883,24600,ICE,4,Comercios y servicios monómica,1141,132550,51101,1,Guanacaste,3924,Servicios,TRUE
2018,10,3003,972,972,27080,ICE,4,Comercios y servicios monómica,715,82655,51101,1,Guanacaste,3718,Servicios,TRUE
2018,2,1084,755,531,14794,ICE,1,Residencial,149,11442,20104,1,Alajuela,1009,Residencial,TRUE
2018,3,968,647,474,13206,ICE,1,Residencial,15,3072,20104,1,Alajuela,810,Residencial,TRUE
2018,4,938,618,433,12063,ICE,1,Residencial,0,3082,20104,1,Alajuela,753,Residencial,TRUE
2018,5,877,520,457,12732,ICE,1,Residencial,41,3179,20104,1,Alajuela,855,Residencial,TRUE
2018,6,677,371,332,9250,ICE,1,Residencial,67,5195,60201,1,Puntarenas,705,Residencial,TRUE
2018,7,715,391,350,9370,ICE,1,Residencial,119,9210,20104,1,Alajuela,793,Residencial,TRUE
2018,8,679,337,333,9277,ICE,1,Residencial,167,12882,20104,1,Alajuela,842,Residencial,TRUE
2018,9,826,436,404,11255,ICE,1,Residencial,144,11108,20104,1,Alajuela,938,Residencial,TRUE
2018,10,535,289,263,7327,ICE,1,Residencial,87,6679,20104,1,Alajuela,596,Residencial,TRUE
2018,7,1257,730,616,16490,ICE,4,Comercios y servicios monómica,653,76016,20901,1,Alajuela,1796,Servicios,TRUE
2018,8,1253,964,614,17106,ICE,4,Comercios y servicios monómica,166,19284,20901,1,Alajuela,1069,Servicios,TRUE
2018,9,1188,857,582,16215,ICE,4,Comercios y servicios monómica,512,59479,20901,1,Alajuela,1425,Servicios,TRUE
2018,10,1188,704,582,16215,ICE,4,Comercios y servicios monómica,545,62822,20901,1,Alajuela,1611,Servicios,TRUE
2018,7,1360,363,363,9718,ICE,4,Comercios y servicios monómica,1617,188138,20901,1,Alajuela,2977,Servicios,TRUE
2018,7,2511,1611,1230,32927,ICE,4,Comercios y servicios monómica,1260,146677,20901,1,Alajuela,3390,Servicios,TRUE
2018,8,2150,1245,1054,29364,ICE,4,Comercios y servicios monómica,1338,155435,20901,1,Alajuela,3297,Servicios,TRUE
2018,9,2466,1692,1208,33655,ICE,4,Comercios y servicios monómica,845,98164,20901,1,Alajuela,2827,Servicios,TRUE
2018,10,2416,1595,1184,32986,ICE,4,Comercios y servicios monómica,1019,117460,20901,1,Alajuela,3024,Servicios,TRUE
2018,1,612,343,299,8121,ICE,1,Residencial,122,9456,60901,1,Puntarenas,690,Residencial,TRUE
2018,2,754,426,370,10308,ICE,1,Residencial,70,5375,60901,1,Puntarenas,768,Residencial,TRUE
2018,3,770,458,377,10503,ICE,1,Residencial,6,3072,60901,1,Puntarenas,695,Residencial,TRUE
2018,4,731,405,358,9974,ICE,1,Residencial,110,8476,60901,1,Puntarenas,794,Residencial,TRUE
2018,5,663,368,325,9054,ICE,1,Residencial,107,8297,60901,1,Puntarenas,727,Residencial,TRUE
2018,6,514,270,252,7021,ICE,1,Residencial,358,37587,50101,1,Guanacaste,854,Residencial,TRUE
2018,7,528,288,259,6933,ICE,1,Residencial,134,10371,60901,1,Puntarenas,633,Residencial,TRUE
2018,8,575,293,282,7857,ICE,1,Residencial,198,15274,60901,1,Puntarenas,762,Residencial,TRUE
2018,9,430,215,210,5851,ICE,1,Residencial,190,14657,60901,1,Puntarenas,615,Residencial,TRUE
2018,10,487,285,239,6659,ICE,1,Residencial,151,11593,60901,1,Puntarenas,592,Residencial,TRUE
2018,3,824,419,404,11255,ICE,1,Residencial,196,15051,11901,1,San José,1005,Residencial,TRUE
2018,4,502,330,246,6854,ICE,1,Residencial,79,6097,11901,1,San José,497,Residencial,TRUE
2018,5,436,325,213,5934,ICE,1,Residencial,54,4187,11901,1,San José,378,Residencial,TRUE
2018,6,386,257,190,5293,ICE,1,Residencial,285,27386,61003,1,Puntarenas,604,Residencial,TRUE
2018,7,399,274,195,5220,ICE,1,Residencial,88,6805,11901,1,San José,408,Residencial,TRUE
2018,8,441,307,216,6018,ICE,1,Residencial,197,15197,11901,1,San José,547,Residencial,TRUE
2018,9,408,293,200,5572,ICE,1,Residencial,113,8717,11901,1,San José,428,Residencial,TRUE
2018,10,393,273,193,5377,ICE,1,Residencial,102,7814,11901,1,San José,415,Residencial,TRUE
2018,1,678,345,345,9429,ICE,4,Comercios y servicios monómica,75,8734,20106,1,Alajuela,753,Servicios,TRUE
2018,2,888,328,328,9138,ICE,4,Comercios y servicios monómica,140,16188,20106,1,Alajuela,1028,Servicios,TRUE
2018,3,981,403,403,11228,ICE,4,Comercios y servicios monómica,15,4625,20106,1,Alajuela,996,Servicios,TRUE
2018,4,837,415,415,11562,ICE,4,Comercios y servicios monómica,9,4649,20106,1,Alajuela,846,Servicios,TRUE
2018,5,721,1019,269,7494,ICE,4,Comercios y servicios monómica,182,21252,20106,1,Alajuela,153,Servicios,FALSE
2018,6,774,276,276,7689,ICE,4,Comercios y servicios monómica,60,7006,20805,1,Alajuela,834,Servicios,TRUE
2018,7,532,195,195,5220,ICE,4,Comercios y servicios monómica,207,24105,20106,1,Alajuela,739,Servicios,TRUE
2018,8,639,235,235,6547,ICE,4,Comercios y servicios monómica,272,31598,20106,1,Alajuela,911,Servicios,TRUE
